CASE_STATUS,EMPLOYER_NAME,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,YEAR,WORKSITE,lon,lat
CERTIFIED,"LCC INTERNATIONAL, INC.",GENERAL AND OPERATIONS MANAGERS,"MANAGER, BUSINESS OPERATIONS",Y,111571,2016,"MCLEAN, VIRGINIA",-77.1772604,38.9338676
CERTIFIED,MAFE CORPORATION,GENERAL AND OPERATIONS MANAGERS,MANAGER,N,57033.6,2016,"INGLEWOOD, CALIFORNIA",-118.3531311,33.9616801
CERTIFIED,"INTERNATIONAL TRADEMARK ASSOCIATION, INC.",GENERAL AND OPERATIONS MANAGERS,CHIEF EXECUTIVE OFFICER,Y,203486,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
CERTIFIED,"AFFECTLAYER, INC.",GENERAL AND OPERATIONS MANAGERS,CHIEF EXECUTIVE OFFICER,Y,191360,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
CERTIFIED,GENERAL ELECTRIC COMPANY,GENERAL AND OPERATIONS MANAGERS,"EXECUTIVE, PRODUCT MANAGEMENT - GENERATOR",Y,143582,2016,"SCHENECTADY, NEW YORK",-73.9395687,42.8142432
CERTIFIED,"TESLA MOTORS, INC.",GENERAL AND OPERATIONS MANAGERS,"DIRECTOR, GROWTH PROGRAMS",Y,164528,2016,"FREMONT, CALIFORNIA",-121.9885719,37.5482697
CERTIFIED,DENTONS US LLP,GENERAL AND OPERATIONS MANAGERS,GLOBAL PROJECTS DIRECTOR,Y,179483,2016,"WASHINGTON, DISTRICT OF COLUMBIA",-77.0368707,38.9071923
CERTIFIED,"WAL-MART ASSOCIATES, INC.",GENERAL AND OPERATIONS MANAGERS,DIRECTOR,Y,73882,2016,"BENTONVILLE, ARKANSAS",-94.2088172,36.3728538
CERTIFIED,ALAMO DAYS TRADE INC,GENERAL AND OPERATIONS MANAGERS,EXECUTIVE VICE PRESIDENT,N,35714,2016,"MCALLEN, TEXAS",-98.2300124,26.2034071
CERTIFIED,"HARRY WINSTON, INC.",GENERAL AND OPERATIONS MANAGERS,"DIRECTOR, GLOBAL MERCHANDISING - JEWELRY",Y,117437,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
CERTIFIED,"HICKEY & ASSOCIATES, LLC",GENERAL AND OPERATIONS MANAGERS,PRINCIPAL,Y,168542,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
CERTIFIED,"CHRISTIAN DIOR, INC.",GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,Y,74402,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
CERTIFIED,PRINTRONIC CORPORATION,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,N,59696,2016,"SANTA ANA, CALIFORNIA",-117.8678338,33.7455731
CERTIFIED,"BLACKSMITH INSTITUTE, INC.",GENERAL AND OPERATIONS MANAGERS,REGIONAL DIRECTOR OF FORMER SOVIET UNION PROGRAM,Y,74402,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
CERTIFIED,"OWENS CORNING SALES, LLC",GENERAL AND OPERATIONS MANAGERS,PRODUCT MANAGER,Y,87500,2016,"TOLEDO, OHIO",-83.555212,41.6639383
CERTIFIED,PACIFIC BREEZE MECHNICHANICAL,GENERAL AND OPERATIONS MANAGERS,OPERATION MANAGER,Y,71282,2016,"MILPITAS, CALIFORNIA",-121.8995741,37.4323341
CERTIFIED,"US AGGREGATES, INC.",GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF PERFORMANCE IMPROVEMENT,Y,83408,2016,"INDIANAPOLIS, INDIANA",-86.158068,39.768403
CERTIFIED,SIGMA CUBED INC.,GENERAL AND OPERATIONS MANAGERS,GLOBAL DIRECTOR OF BOREHOLE SEISMIC PROCESSING,Y,138400,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
CERTIFIED,"COOL CARRIERS SHIPPING USA, INC.",GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER (COMMERCIAL),Y,89128,2016,"PORT HUENEME, CALIFORNIA",NA,NA
CERTIFIED,ZGOLF FOOD & BEVERAGE SERVICES LLC,GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER,N,53768,2016,"CHINO HILLS, CALIFORNIA",-117.7325848,33.9898188
CERTIFIED,DFOCUS AMERICA INC,GENERAL AND OPERATIONS MANAGERS,SENIOR MANAGEMENT CONSULTANT,Y,74420,2016,"PALISADES PARK, NEW JERSEY",-73.997639,40.8481556
CERTIFIED,SIMS GROUP USA HOLDINGS CORP.,GENERAL AND OPERATIONS MANAGERS,DIRECTOR - STRATEGY AND BUSINESS DEVELOPMENT,Y,160451,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
CERTIFIED,AMAZON.COM.AZDC LLC,GENERAL AND OPERATIONS MANAGERS,SENIOR OPERATIONS MANAGER,Y,109221,2016,"PHOENIX, ARIZONA",-112.0740373,33.4483771
CERTIFIED,"NGPI AMERICAS, LLC",GENERAL AND OPERATIONS MANAGERS,"VICE PRESIDENT, OPERATIONS",N,44620.8,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
CERTIFIED,SPC GLOBAL LLC,GENERAL AND OPERATIONS MANAGERS,"DIRECTOR, PRODUCTION & EXPORT MERCHANDISING",Y,74402,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
CERTIFIED,RBS SECURITIES INC.,GENERAL AND OPERATIONS MANAGERS,"BUSINESS MANAGER, FX US",Y,121160,2016,"STAMFORD, CONNECTICUT",-73.5387341,41.0534302
CERTIFIED,NORTHWOOD HOSPITALITY LLC,GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF FOOD AND BEVERAGE OPERATIONS,Y,73861,2016,"ISLAMORADA, FLORIDA",NA,NA
CERTIFIED,"WETRAVEL, INC.",GENERAL AND OPERATIONS MANAGERS,CHIEF MARKETING OFFICER,N,68702,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
CERTIFIED,"TELETRAC, INC.",GENERAL AND OPERATIONS MANAGERS,"PRODUCT MANAGER, MOBILITY",Y,110490,2016,"GLENVIEW, ILLINOIS",-87.7878408,42.0697509
CERTIFIED,SANTA CATALINA ISLAND RESORT SERVICES,GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER,Y,92352,2016,"AVALON, CALIFORNIA",NA,NA
CERTIFIED,THINK VENTURE GROUP LLC,GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER OPERATIONS,N,48048,2016,"OKLAHOMA CITY, OKLAHOMA",-97.5164276,35.4675602
CERTIFIED,"PUMA ENERGY SERVICES (LATAM), LLC",GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER,Y,97469,2016,"GUAYNABO, PUERTO RICO",-66.1110682,18.3615548
CERTIFIED,"WAL-MART ASSOCIATES, INC.",GENERAL AND OPERATIONS MANAGERS,MARKET HEALTH & WELLNESS DIRECTOR,Y,89981,2016,"PUYALLUP, WASHINGTON",-122.2928974,47.1853785
CERTIFIED,"BRICKLY.IO, INC.",GENERAL AND OPERATIONS MANAGERS,"BUSINESS STRATEGY, FINANCE AND OPERATIONS",Y,109595.2,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
CERTIFIED,"TUR PARTNERS, LLC",GENERAL AND OPERATIONS MANAGERS,VICE PRESIDENT,Y,79414,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
CERTIFIED,"INTERNET BRANDS, INC.",GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF OPERATIONS & BUSINESS DEVELOPMENT,Y,92352,2016,"EL SEGUNDO, CALIFORNIA",-118.4164652,33.9191799
CERTIFIED,"SHOWPAD, INC.",GENERAL AND OPERATIONS MANAGERS,OPERATIONS DIRECTOR,Y,150467,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
CERTIFIED,GAMEJAVA CREATIVE INC,GENERAL AND OPERATIONS MANAGERS,OPERATION DIRECTOR,N,47994,2016,"LAS VEGAS, NEVADA",-115.1398296,36.1699412
CERTIFIED,B&G TECHNICAL CORPORATION,GENERAL AND OPERATIONS MANAGERS,EXECUTIVE STRATEGIST,Y,74402,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
CERTIFIED,THE DONNA KARAN COMPANY LLC,GENERAL AND OPERATIONS MANAGERS,EXECUTIVE VICE PRESIDENT OF MANUFACTURING AND SOURCING,Y,203486,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
CERTIFIED,ALDI INC.,GENERAL AND OPERATIONS MANAGERS,DISTRICT MANAGER,N,59155,2016,"SOUTH WINDSOR, CONNECTICUT",-72.5717551,41.8489872
CERTIFIED,"NS PHARMA, INC.",GENERAL AND OPERATIONS MANAGERS,R&D MANAGER,Y,203486,2016,"PARAMUS, NEW JERSEY",-74.0754189,40.9445428
CERTIFIED,ALDI INC,GENERAL AND OPERATIONS MANAGERS,DISTRICT MANAGER,N,59155,2016,"BRISTOL, CONNECTICUT",-72.9492703,41.6717648
CERTIFIED,"SYNERGY TRAINING CENTER, LLC",GENERAL AND OPERATIONS MANAGERS,V.P. OPERATIONS,Y,95098,2016,"IRVINE, CALIFORNIA",-117.7946942,33.6839473
CERTIFIED,ADOBE SYSTEMS INCORPORATED,GENERAL AND OPERATIONS MANAGERS,PRODUCT MANAGER,Y,113339,2016,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
CERTIFIED,VAN PARYS ARCHITECTURE AND DESIGN LLP,GENERAL AND OPERATIONS MANAGERS,BUSINESS DEVELOPMENT AND SUSTAINABILITY DIRECTOR,Y,89128,2016,"WESTLAKE VILLAGE, CALIFORNIA",-118.8073729,34.1466467
CERTIFIED,H RIVKIN & CO,GENERAL AND OPERATIONS MANAGERS,VICE PRESIDENT OF EEMEA,Y,79684.8,2016,"PENNINGTON, NEW JERSEY",-74.790718,40.3284402
CERTIFIED,SCAFFOLDING TODAY INC.,GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF OPERATIONS,N,64002,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
CERTIFIED,PERFORMANCE TEAM LLC,GENERAL AND OPERATIONS MANAGERS,SENIOR OPERATIONS MANAGER,Y,80142.4,2016,"CHINO, CALIFORNIA",-117.688944,34.0122346
CERTIFIED,BEST ELECTRONICS USA LLC,GENERAL AND OPERATIONS MANAGERS,CHIEF EXECUTIVE OFFICER,Y,212098,2016,"EAST HANOVER, NEW JERSEY",-74.3647247,40.8200623
WITHDRAWN,MOQUIN PRESS,GENERAL AND OPERATIONS MANAGERS,DIVISION BUSINESS MGR - PACKAGING/ PHARMACEUTICAL PRINTING,N,68702,2016,"BELMONT, CALIFORNIA",-122.2758008,37.5202145
WITHDRAWN,"MOSS & ASSOCIATES, LLC",GENERAL AND OPERATIONS MANAGERS,PROJECT EXECUTIVE,Y,133099,2016,"FORT LAUDERDALE, FLORIDA",-80.1373174,26.1224386
WITHDRAWN,HK CORPORATION,GENERAL AND OPERATIONS MANAGERS,OPERATIONS SPECIALIST,N,56514,2016,"MINNEAPOLIS, MINNESOTA",-93.2650108,44.977753
CERTIFIED,"MOSS & ASSOCIATES, LLC",GENERAL AND OPERATIONS MANAGERS,GENERAL SUPERINTENDENT,Y,133099,2016,"FORT LAUDERDALE, FLORIDA",-80.1373174,26.1224386
CERTIFIED,DKUMAR LLC,GENERAL AND OPERATIONS MANAGERS,GENERAL AND OPERATION MANAGER / BUSINESS DEVELOPMENT,N,54059,2016,"SMYRNA, GEORGIA",-84.5143761,33.8839926
CERTIFIED,PERFORMANCE TEAM LLC,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,N,53768,2016,"MIRA LOMA, CALIFORNIA",NA,NA
CERTIFIED,20 BMA 38 CORP,GENERAL AND OPERATIONS MANAGERS,GROUP GENERAL MANAGER,Y,74402,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
CERTIFIED,MICROSOFT CORPORATION,GENERAL AND OPERATIONS MANAGERS,"CORPORATE VICE PRESIDENT, CUSTOMER SERVICE AND SUPPORT",Y,162989,2016,"REDMOND, WASHINGTON",-122.121512,47.6739881
CERTIFIED,"KOBE TRADING, INC.",GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,N,48339,2016,"MORTON GROVE, ILLINOIS",-87.7825621,42.0405852
CERTIFIED,"DOMINO'S PIZZA, INC.",GENERAL AND OPERATIONS MANAGERS,OPERATIONS CONSULTANT IN TRAINING,N,62275,2016,"ANN ARBOR, MICHIGAN",-83.7430378,42.2808256
CERTIFIED,"CLARITY DIAGNOSTICS, LLC",GENERAL AND OPERATIONS MANAGER,DIRECTOR OF GLOBAL SOURCING,N,64230,2016,"BOCA RATON, FLORIDA",-80.1289321,26.3683064
DENIED,1ST CHOICE GLASS,GENERAL AND OPERATIONS MANAGERS,PROJECT MANAGER,N,64792,2016,"MONROE, NORTH CAROLINA",-80.5495112,34.9854275
CERTIFIED,"DESAI, VASHEE, NAIK & DESAI HOSPITALITY, LLC",GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,N,49317,2016,"TULSA, OKLAHOMA",-95.992775,36.1539816
CERTIFIED,"OTM DESIGNS & REMODELING, INC.",GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,N,57034,2016,"SHERMAN OAKS, CALIFORNIA",-118.451357,34.1489719
CERTIFIED-WITHDRAWN,MOTO TIRE INC.,GENERAL AND OPERATIONS MANAGERS,SUPPLY CHAIN MANAGER,N,59696,2016,"HUNTINGTON BEACH, CALIFORNIA",-117.9992265,33.660297
CERTIFIED,APPLE INC.,GENERAL AND OPERATIONS MANAGERS,OPERATIONS ENG MGMT 1,Y,113339,2016,"CUPERTINO, CALIFORNIA",-122.0321823,37.3229978
DENIED,"GLOBALLOGIC,INC.",GENERAL AND OPERATIONS MANAGERS,AVP - CORP. DEVELOPMENT,Y,155418,2016,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
CERTIFIED,GRID MARKET RESEARCH INC.,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,Y,203486,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
CERTIFIED,"AMERIBLEND, INC.",GENERAL AND OPERATIONS MANAGERS,"VICE-PRESIDENT, PROCUREMENT & PROCESSING",N,51355,2016,"KENNER, LOUISIANA",-90.2417434,29.9940924
CERTIFIED,OXEA CORPORATION,GENERAL AND OPERATIONS MANAGERS,COMMERCIAL DIRECTOR OXO INTERMEDIATES AMERICAS,Y,137800,2016,"DALLAS, TEXAS",-96.7969879,32.7766642
CERTIFIED,UNLIMITED DREAMS IN PITTSBURGH,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,N,52374.4,2016,"PITTSBURGH, PENNSYLVANIA",-79.9958864,40.4406248
CERTIFIED,BELGO MOBILE LLC,GENERAL AND OPERATIONS MANAGERS,OPERATIONS SUPERVISOR,Y,74401.6,2016,"BROOKLYN, NEW YORK",-73.9441579,40.6781784
CERTIFIED,"PUMA ENERGY SERVICES (LATAM), LLC",GENERAL AND OPERATIONS MANAGERS,COMMERCIAL MANAGER,Y,97469,2016,"GUAYNABO, PUERTO RICO",-66.1110682,18.3615548
CERTIFIED,"CLARITY DIAGNOSTICS, LLC",GENERAL AND OPERATIONS MANAGER,DIRECTOR OF PRODUCT DEVELOPMENT,N,64230,2016,"BOCA RATON, FLORIDA",-80.1289321,26.3683064
CERTIFIED,"DALEY & TANG PARTNERS, LLC",GENERAL AND OPERATIONS MANAGERS,VICE PRESIDENT,Y,79414,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
CERTIFIED,"INFINITY ANCILLARY HEALTH GROUP, LLC",GENERAL AND OPERATIONS MANAGERS,FINANCE & BUSINESS DEVELOPMENT MANAGER,N,62629,2016,"DALLAS, TEXAS",-96.7969879,32.7766642
CERTIFIED,CLARK'S EXCAVATING & GRADING LLC,GENERAL AND OPERATIONS MANAGERS,BUSINESS MANAGER,N,47882,2016,"SCOTTSDALE, ARIZONA",-111.9260519,33.4941704
CERTIFIED,DAVITA INC.,GENERAL AND OPERATIONS MANAGERS,DIRECTOR CUSTOMER EXPERIENCE,Y,100214,2016,"COPPELL, TEXAS",-97.0150078,32.9545687
CERTIFIED,WOTHCHIT INC,GENERAL AND OPERATIONS MANAGERS,BUSINESS INSIGHT AND ANALYTICS MANAGER,Y,74402,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
CERTIFIED,APTTUS CORPORATION,GENERAL AND OPERATIONS MANAGERS,BUSINESS INTELLIGENCE/OPERATIONS MANAGER,Y,150467,2016,"SAN MATEO, CALIFORNIA",-122.3255254,37.5629917
DENIED,"ALL ABOUT KIDS PEDIATRIC DENTISTRY, LLC",GENERAL AND OPERATIONS MANAGERS,FINANCE MANAGER,Y,78645,2016,"DANBURY, CONNECTICUT",-73.4540111,41.394817
CERTIFIED,GOPA IT CONSULTANTS INC.,GENERAL AND OPERATIONS MANAGERS,MANAGING PARTNER,Y,191360,2016,"SAN MATEO, CALIFORNIA",-122.3255254,37.5629917
CERTIFIED,"GAZPROM MARKETING & TRADING USA, INC.",GENERAL AND OPERATIONS MANAGERS,PRESIDENT,Y,175594,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
CERTIFIED,QIAO HOLDINGS LLC,GENERAL AND OPERATIONS MANAGERS,CEO,N,41413,2016,"FAYETTEVILLE, ARKANSAS",-94.1574263,36.0625795
CERTIFIED,NEWHOUSE HOLDINGS LLC,GENERAL AND OPERATIONS MANAGERS,MANAGER AND OPERATIONS DIRECTOR,N,41850,2016,"CHARLESTON, WEST VIRGINIA",-81.6326234,38.3498195
CERTIFIED,"BEICIP, INC.",GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER,Y,111467,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
CERTIFIED,"GULF PINE ENERGY, LP",GENERAL AND OPERATIONS MANAGERS,"MANAGER, OPERATIONS",Y,123947,2016,"COLUMBUS, MISSISSIPPI",NA,NA
CERTIFIED,"EXELTIS USA, INC.",GENERAL AND OPERATIONS MANAGERS,"VICE PRESIDENT, BUSINESS OPERATIONS",Y,170102,2016,"FLORHAM PARK, NEW JERSEY",-74.3882072,40.787878
CERTIFIED,PERSPECTIVE CONSTRUCTION CORP.,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,Y,74401.6,2016,"SUNNYSIDE, NEW YORK",NA,NA
CERTIFIED,"GLOBALLOGIC,INC.",GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF DELIVERY,Y,155418,2016,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
DENIED,L.RAPHAEL GENEVE,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,Y,74402,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
CERTIFIED,"PARKWAY METAL PRODUCTS, INC.",GENERAL AND OPERATIONS MANAGERS,BUSINESS PLANNING MANAGER,Y,79414.4,2016,"DES PLAINES, ILLINOIS",-87.8833991,42.0333623
CERTIFIED,SPORTIME CLUBS LLC,GENERAL AND OPERATIONS MANAGERS,PROGRAM DIRECTOR,Y,74402,2016,"EASTCHESTER, NEW YORK",NA,NA
CERTIFIED,CHOOSE 2 RENT LLC,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,N,69514,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
CERTIFIED,"SPRING NEWELL,INC.",GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER,Y,74401.6,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
CERTIFIED,"PENSKE BUSINESS MEDIA, LLC",GENERAL AND OPERATIONS MANAGERS,VICE PRESIDENT OF TECHNICAL OPERATIONS,Y,127691,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
CERTIFIED,"C & Y GOOD PIE, LLC",GENERAL AND OPERATIONS MANAGERS,OPERATIONS RESTAURANT MANAGER,N,52478,2016,"LYNN, MASSACHUSETTS",-70.9494938,42.466763
CERTIFIED,"ROBOTEX, INC.",GENERAL AND OPERATIONS MANAGERS,CHIEF EXECUTIVE OFFICER,Y,113339,2016,"SUNNYVALE, CALIFORNIA",-122.0363496,37.36883
CERTIFIED,INDUSTRIAL SPECIALISTS LLC,GENERAL AND OPERATIONS MANAGERS,TECHNICAL OPERATIONS MANAGER,Y,101192,2016,"DICKINSON, TEXAS",NA,NA
CERTIFIED,ALDI INC,GENERAL AND OPERATIONS MANAGERS,DISTRICT MANAGER,Y,79414,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
CERTIFIED,AVS PHARMACY INC,GENERAL AND OPERATIONS MANAGERS,PHARMACY MANAGER SERVICES,Y,74402,2016,"BRONX, NEW YORK",-73.8648268,40.8447819
CERTIFIED,DART AEROSPACE,GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF PROGRAM MANAGEMENT/CI,Y,122034,2016,"VISTA, CALIFORNIA",-117.2425355,33.2000368
CERTIFIED,"TESLA MOTORS, INC.",GENERAL AND OPERATIONS MANAGERS,"MANAGER, IT APPLICATIONS",Y,132184,2016,"FREMONT, CALIFORNIA",-121.9885719,37.5482697
CERTIFIED,MITEL (DELAWARE) INC.,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,Y,78541,2016,"MESA, ARIZONA",-111.8314724,33.4151843
CERTIFIED,"WIZR, LLC",GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,N,57034,2016,"SANTA MONICA, CALIFORNIA",-118.4911912,34.0194543
CERTIFIED,LAKHANI HOSPITALITY INC.,GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER,N,48339,2016,"SKOKIE, ILLINOIS",-87.7416246,42.0324025
CERTIFIED,"DENARII SYSTEMS, LLC",GENERAL AND OPERATIONS MANAGERS,INTERNATIONAL BUSINESS DIRECTOR,Y,135533,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
CERTIFIED,"TESLA MOTORS, INC.",GENERAL AND OPERATIONS MANAGERS,"TECH PROGRAM MANAGER, TESLA ENERGY",Y,71282,2016,"PALO ALTO, CALIFORNIA",-122.1430195,37.4418834
CERTIFIED,CORNELL HOTEL DE FRANCE INC.,GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER,N,68702,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
DENIED,ABC LEARNING CENTER  LLC,GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF ADMINISTRATION SERVICES,N,64230,2016,"LAKE WORTH, FLORIDA",-80.0684479,26.6167555
CERTIFIED,COSNOVA INC.,GENERAL AND OPERATIONS MANAGERS,CHIEF EXECUTIVE OFFICER,Y,203486,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
CERTIFIED,PASCALOR INC.,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,N,62629,2016,"DALLAS, TEXAS",-96.7969879,32.7766642
CERTIFIED,RESORTCOM INTERNATIONAL LLC,GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF OPERATIONS,Y,75192,2016,"LAS VEGAS, NEVADA",-115.1398296,36.1699412
CERTIFIED,ALDI INC,GENERAL AND OPERATIONS MANAGERS,DISTRICT MANAGER,Y,75400,2016,"VALPARAISO, INDIANA",-87.0611412,41.4730948
CERTIFIED,"TESLA MOTORS, INC.",GENERAL AND OPERATIONS MANAGERS,OPERATIONS COMMODITY MANAGER,Y,113339,2016,"PALO ALTO, CALIFORNIA",-122.1430195,37.4418834
CERTIFIED,"SIVANTOS, INC.",GENERAL AND OPERATIONS MANAGERS,"SENIOR DIRECTOR, BUSINESS MANAGEMENT",Y,164403,2016,"PISCATAWAY, NEW JERSEY",-74.4642861,40.554887
CERTIFIED,FINANCIAL INTERMEDIARY SERVICES LLC,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,N,45552,2016,"HIXSON, TENNESSEE",NA,NA
CERTIFIED,"TAKETOURS, INC.",GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,N,57033.6,2016,"MONTEREY PARK, CALIFORNIA",-118.1228476,34.0625106
CERTIFIED,"WORLDVENTURES HOLDINGS, LLC",GENERAL AND OPERATIONS MANAGERS,SENIOR DIRECTOR GLOBAL SUPPORT TO MEMBERS & REPRESENTATIVES,Y,100214,2016,"PLANO, TEXAS",-96.6988856,33.0198431
CERTIFIED,"ENVISION PERIPHERALS, INC.",GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER OF NORTH AMERICA,Y,132184,2016,"FREMONT, CALIFORNIA",-121.9885719,37.5482697
CERTIFIED,"JUNO LAB, LP",GENERAL AND OPERATIONS MANAGERS,VP OF BUSINESS,Y,160451,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
CERTIFIED,MOTO CAPITAL GROUP INC.,GENERAL AND OPERATIONS MANAGERS,CHIEF OPERATING OFFICER,N,69514,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
CERTIFIED,PHOENIX GADGETS REPAIR,GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF OPERATIONS,N,62629,2016,"LEWISVILLE, TEXAS",-96.994174,33.046233
CERTIFIED,MOKUTANYA JAPANESE RESTAURANT INC,GENERAL AND OPERATIONS MANAGERS,MANAGER,N,68702,2016,"BURLINGAME, CALIFORNIA",-122.34809,37.5778696
CERTIFIED,"BLUESMART, INC.",GENERAL AND OPERATIONS MANAGERS,BUSINESS OPERATIONS SENIOR MANAGER,Y,109595,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
CERTIFIED,"LEVANTINA USA, INC",GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER,Y,79414,2016,"BENSENVILLE, ILLINOIS",-87.9400657,41.9550296
CERTIFIED-WITHDRAWN,"GENESIS VISION, INC.",GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF MANUFACTURING,Y,116106,2016,"ROCHESTER, NEW YORK",-77.6109219,43.16103
CERTIFIED,"LONGTAIL AD SOLUTIONS, INC.",GENERAL AND OPERATIONS MANAGERS,"MANAGER, SALES OPERATION AND SPECIAL PROJECTS",Y,74402,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
CERTIFIED,"AMERICAN VOLUME, LLC",GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER,Y,117437,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
CERTIFIED,"TAOTIE, LLC",GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER,N,64002,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
WITHDRAWN,"COLLISION CENTER DESIGN, LLC",GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,Y,70969.6,2016,"JOHNSTON, RHODE ISLAND",-71.512617,41.8205199
CERTIFIED,SERVER MANAGEMENT SERVICES LLC,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,N,62629,2016,"IRVING, TEXAS",-96.9488945,32.8140177
CERTIFIED,THE MINING GROUP INC.,GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF INTERNATIONAL OPERATIONS,N,69514,2016,"CORAL GABLES, FLORIDA",-80.2683838,25.72149
CERTIFIED,"PHILIPS MEDICAL SYSTEMS (CLEVELAND), INC.",GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER COMPUTED TOMOGRAPHY,Y,140629,2016,"CLEVELAND, OHIO",-81.6943605,41.49932
WITHDRAWN,HK CORPORATION,GENERAL AND OPERATIONS MANAGERS,OPERATIONS SPECIALIST,N,56514,2016,"VICTORIA, MINNESOTA",NA,NA
